speed;elapsedTime;elapsedDistance;lateralAcceleration;longitudinalAcceleration;gear;gearRatio;engineSpeed;torque;power;downForce;dragForce;tractionControl;throttlePosition;brakePosition;cornerRadius;sectorIndex;maximumCornerSpeed;loadSensitiveLatGrip;loadSensitiveLongGrip;yawangle;yawvelocity;yawacceleration;xposition;yposition;trackelevation;fz;
Speed (linear);Time;Length;Acceleration (linear);Acceleration (linear);Unitless;Unitless;Speed (angular);Torque;Power;Force;Force;Ratio;Ratio;Ratio;Length;Unitless;Speed (linear);Unitless;Unitless;Angle;Speed (angular);Acceleration (angular);Length;Length;Length;Force;
km/h;s;m;m/s^2;m/s^2;-;-;rpm;N.m;kW;N;N;%;%;%;m;-;km/h;-;-;deg;rpm;deg/s^2;m;m;m;N;
24.7881825852624;0.940484198324393;3.7;0;6.27116588393374;1;5.15;1277.835422129;150;20.0721918732863;58.082081810233;28.5488198728264;12.9349433520317;100;0;0;1;0;1.8;1.59258092474641;0;0;0;3.7;-6.7965652637142E-16;0;3746.64208181023;
25.1160882896639;0.955007247715438;3.8;0;6.27174882056743;1;5.15;1294.73902217153;150;20.3377130018505;59.6289007746304;29.3091207197336;12.8991957932056;100;0;0;1;0;1.8;1.59257698246226;0;0;0;3.8;-6.98025621678755E-16;0;3748.18890077463;
25.4397430635144;0.969340689923799;3.9;0;6.27233169398168;1;5.15;1311.4234859536;150;20.5997919460848;61.175600736951;30.0693630740945;12.863451493622;100;0;0;1;0;1.8;1.5925730405179;0;0;0;3.9;-7.16394716986091E-16;0;3749.73560073695;
25.7593098604007;0.983491776241817;4;0;6.27291450958163;1;5.15;1327.89721376294;150;20.8585606574;62.7221949416122;30.8295534458772;12.8277101219654;100;0;0;1;0;1.8;1.59256909887682;0;0;0;4;-7.34763812293427E-16;0;3751.28219494161;
26.0749414712258;0.997467305941603;4.1;0;6.27349727236077;1;5.15;1344.16808199898;150;21.1141428579894;64.268695650015;31.5896978618718;12.7919713721429;100;0;0;1;0;1.8;1.59256515750525;0;0;0;4.1;-7.53132907600763E-16;0;3752.82869565002;
26.386781391252;1.01127366483208;4.2;0;6.27407998694174;1;5.15;1360.24348786921;150;21.3666547429163;65.8151142356585;32.3498019124423;12.7562349607834;100;0;0;1;0;1.8;1.59256121637194;0;0;0;4.2;-7.71502002908098E-16;0;3754.37511423566;
26.6949645941857;1.02491685968264;4.3;0;6.27466265761225;1;5.15;1376.13038929327;150;21.6162056069271;67.3614612680101;33.1098707927507;12.7205006250387;100;0;0;1;0;1.8;1.59255727544792;0;0;0;4.3;-7.89871098215434E-16;0;3755.92146126801;
26.9996182252109;1.03840254904289;4.4;0;6.27524528835666;1;5.15;1391.83534062907;150;21.8628984056347;68.9077465866928;33.8699093392219;12.684768120645;100;0;0;1;0;1.8;1.59255333470625;0;0;0;4.4;-8.0824019352277E-16;0;3757.46774658669;
27.3008622231214;1.05173607090965;4.5;0;6.27582788288401;1;5.15;1407.3645247437;150;22.1068302592885;70.4539793673;34.6299220618932;12.6490372202084;100;0;0;1;0;1.8;1.59254939412185;0;0;0;4.5;-8.26609288830105E-16;0;3759.0139793673;
27.5988098802243;1.06492246762701;4.6;0;6.27641044465283;1;5.15;1422.72378187669;150;22.3480929061565;72.0001681799486;35.3899131731951;12.6133077116835;100;0;0;1;0;1.8;1.59254545367134;0;0;0;4.6;-8.44978384137441E-16;0;3760.56016817995;
27.8935683474683;1.07796650835059;4.7;0;6.27699297689323;1;5.15;1437.91863567936;150;22.5867731115506;73.5463210415117;36.1498866136244;12.5775793970201;100;0;0;1;0;1.8;1.59254151333287;0;0;0;4.7;-8.63347479444777E-16;0;3762.10632104151;
28.1852390912089;1.09087270936136;4.8;0;6.2775754826266;1;5.15;1452.9543167612;150;22.8229530376927;75.0924454623328;36.909846074706;12.5418520909557;100;0;0;1;0;1.8;1.59253757308603;0;0;0;4.8;-8.81716574752112E-16;0;3763.65244546233;
28.4739183071595;1.10364535247554;4.9;0;6.27815796468324;1;5.15;1467.83578402913;150;23.0567105789106;76.6385484881076;37.6697950195783;12.506125619936;100;0;0;1;0;1.8;1.59253363291167;0;0;0;4.9;-9.00085670059448E-16;0;3765.19854848811;
28.7596972963365;1.11628850176453;5;0;6.27874042571813;1;5.15;1482.56774406753;150;23.2881196660587;78.1846367375202;38.429736701493;12.4703998211468;100;0;0;1;0;1.8;1.59252969279182;0;0;0;5;-9.18454765366784E-16;0;3766.74463673752;
29.042662807182;1.12880601877073;5.1;0;6.2793228682252;1;5.15;1497.15466877471;150;23.5172505435515;79.7307164361425;39.1896741804768;12.4346745416437;100;0;0;1;0;1.8;1.59252575270964;0;0;0;5.1;-9.36823860674119E-16;0;3768.29071643614;
29.3228973475123;1.14120157638162;5.2;0;6.27990529455002;1;5.15;1511.60081144396;150;23.7441700219636;81.2767934470315;39.9496103383714;12.3989496375693;100;0;0;1;0;1.8;1.59252181264925;0;0;0;5.2;-9.55192955981455E-16;0;3769.83679344703;
29.6004794694862;1.15347867150403;5.3;0;6.28048770690142;1;5.15;1525.91022145366;150;23.968941708782;82.8228732984045;40.7095478924361;12.3632249734454;100;0;0;1;0;1.8;1.5925178725957;0;0;0;5.3;-9.7356205128879E-16;0;3771.3828732984;
29.8754840303931;1.16564063666311;5.4;0;6.2810701073619;1;5.15;1540.08675771102;150;24.1916262195793;84.3689612087214;41.4694894076766;12.3275004215334;100;0;0;1;0;1.8;1.59251393253492;0;0;0;5.4;-9.91931146596126E-16;0;3772.92896120872;
30.1479824317242;1.17769065063556;5.5;0;6.28165249789709;1;5.15;1554.13410097617;150;24.4122813716006;85.9150621094589;42.2294373080391;12.2917758612545;100;0;0;1;0;1.8;1.5925099924536;0;0;0;5.5;-1.01030024190346E-15;0;3774.47506210946;
30.418042838698;1.18963174821366;5.6;0;6.28223488036435;1;5.15;1568.05576517881;150;24.6309623615244;87.4611806658284;42.9893938865936;12.2560511786637;100;0;0;1;0;1.8;1.59250605233917;0;0;0;5.6;-1.0286693372108E-15;0;3776.02118066583;
30.6857303821613;1.20146682918547;5.7;0;6.28281725652056;1;5.15;1581.8551078262;150;24.8477219289514;89.0073212956566;43.7493613148143;12.2203262659704;100;0;0;1;0;1.8;1.59250211217975;0;0;0;5.7;-1.04703843251813E-15;0;3777.56732129566;
30.951107344564;1.21319866660685;5.8;0;6.2833996280293;1;5.15;1595.53533959021;150;25.0626105069976;90.5534881866198;44.5093416510504;12.1846010211024;100;0;0;1;0;1.8;1.59249817196408;0;0;0;5.8;-1.06540752782547E-15;0;3779.11348818662;
31.21423333152;1.22482991443241;5.9;0;6.28398199646729;1;5.15;1609.09953315134;150;25.2756763612151;92.099685312003;45.2693368482726;12.1488753473072;100;0;0;1;0;1.8;1.59249423168148;0;0;0;5.9;-1.0837766231328E-15;0;3780.659685312;
